"msg_303","  min mau tanya limit gopaylater kok ga naik2 ya  "
"msg_411","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_211","min mau tanya limit gopaylater kok ga naik2 ya"
"msg_112","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_477","terima kasih sudah membantu menyelesaikan masalah saya"
"msg_322","cara cancel transaksi pending gimana"
"msg_490","APLIKASI MAKIN LAMA MAKIN JELEK AJA"
"msg_070","transaksi gagal tapi duit udh kepotong bangsat"
"msg_151","transaksi gagal tapi duit udh kepotong bangsat"
"msg_436","AKUN KENA SUSPEND UANG DALEM NYA GIMANA!!!"
"msg_345","  cara cancel transaksi pending gimana  "
"msg_276","bisa ga top up pake virtual account"
"msg_133","udh 3 hari refund ga masuk2 brengsek ⁉️"
"msg_258","  cara cancel transaksi pending gimana  "
"msg_142","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_524","fitur cicilan 0% masih ada ga min???????"
"msg_124","saldo ilang 500rb ga ada notif apa2 tolol....."
"msg_478","  so far so good pake gopay enak  "
"msg_422","AKUN SUSPEND TANPA ALASAN JELAS TOLONG!!!"
"msg_381","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_052","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_515","  transaksi gagal tapi duit udh kepotong bangsat  "
"msg_108","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_136","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_129","  transaksi gagal tapi duit udh kepotong bangsat  "
"msg_535","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_245","kalo mau upgrade limit harus gimana"
"msg_119","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_444","URGENT!!! saldo 3jt ga bisa dipake akun error"
"msg_310","fitur cicilan 0% masih ada ga min?"
"msg_095","udh 3 hari refund ga masuk2 brengsek"
"msg_261","min mau tanya limit gopaylater kok ga naik2 ya"
"msg_553","???"
"msg_530","cara cancel transaksi pending gimana"
"msg_388","uang gw nyangkut 2jt tolong banget urgent"
"msg_472","aplikasi sering error kecewa bgt"
"msg_060","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_501","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_406","tolong akun gw di banned ga bisa login urgent"
"msg_529","transaksi gagal tapi duit udh kepotong bangsat"
"msg_548","excuse me, i wanna ask bout my tokped order"
"msg_061","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_526","bisa ga top up pake virtual account"
"msg_106","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???!!!"
"msg_012","anj nih gpey error mulu refund kapan masuk kontol"
"msg_401","akun di suspend tiba2 padahal baru top up 1jt"
"msg_043","top up gagal tapi rekening kepotong tai"
"msg_543","mau tanya dong"
"msg_202","fitur cicilan 0% masih ada ga min?"
"msg_427","akun di suspend tiba2 padahal baru top up 1jt"
"msg_194","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_223","cara cancel transaksi pending gimana"
"msg_228","kalo mau upgrade limit harus gimana....."
"msg_229","gopay sama ovo bagusan mana ya"
"msg_507","min request fitur split bill dong"
"msg_336","bisa ga top up pake virtual account"
"msg_275","kalo mau upgrade limit harus gimana"
"msg_369","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_212","cara top up gopay gimana sih"
"msg_139","REFUND GW MANA KONTOL UDAH SEMINGGU....."
"msg_555","EXCUSE ME"
"msg_429","uang gw nyangkut 2jt tolong banget urgent"
"msg_326","cara top up gopay gimana sih"
"msg_293","MIN REQUEST FITUR SPLIT BILL DONG"
"msg_313","limit transfer gopay berapa sih maksimal"
"msg_456","top up cepet banget makasih gopay"
"msg_058","anj nih gpey error mulu refund kapan masuk kontol"
"msg_050","transaksi pending terus uang nyangkut bangsat"
"msg_347","bisa ga top up pake virtual account"
"msg_479","  terima kasih sudah membantu menyelesaikan masalah saya  "
"msg_354","  uang nyangkut 1.5jt transaksi gagal urgent min  "
"msg_408","transaksi 5jt pending udh 2 hari urgent banget"
"msg_528","anj nih gpey error mulu refund kapan masuk kontol"
"msg_266","cara cancel transaksi pending gimana"
"msg_344","kalo mau upgrade limit harus gimana"
"msg_005","  top up gagal tapi rekening kepotong tai  "
"msg_462","pelayanan mengecewakan sekali"
"msg_467","aplikasi sering error kecewa bgt"
"msg_394","transaksi 5jt pending udh 2 hari urgent banget"
"msg_217","cara cancel transaksi pending gimana"
"msg_483","kecewa banget sama pelayanan gopay"
"msg_402","urgent banget nih transaksi nyangkut 4jt"
"msg_135","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_454","aplikasi makin lama makin jelek aja"
"msg_442","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_419","  AKUN KENA SUSPEND UANG DALEM NYA GIMANA  "
"msg_327","cara top up gopay gimana sih"
"msg_278","gopay sama ovo bagusan mana ya"
"msg_033","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_209","cara cancel transaksi pending gimana"
"msg_386","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_341","cara top up gopay gimana sih!!!!!"
"msg_280","  gopay sama ovo bagusan mana ya  "
"msg_281","min request fitur split bill dong"
"msg_144","  SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???  "
"msg_541","ASDFGHJKL"
"msg_283","gopay sama ovo bagusan mana ya"
"msg_374","  AKUN SUSPEND TANPA ALASAN JELAS TOLONG!!!  "
"msg_153","udh 3 hari refund ga masuk2 brengsek"
"msg_256","min request fitur split bill dong ⁉️"
"msg_101","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_314","cara top up gopay gimana sih"
"msg_379","AKUN GW SUSPEND PADAHAL GA NGAPA2IN!!!....."
"msg_389","uang gw nyangkut 2jt tolong banget urgent"
"msg_487","disappointed with the service lately"
"msg_385","urgent banget nih transaksi nyangkut 4jt"
"msg_235","  min request fitur split bill dong  "
"msg_373","uang nyangkut 1.5jt transaksi gagal urgent min ⁉️"
"msg_170","GOBLOK LU APLIKASI BANGSATT!!!!!!???"
"msg_150","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_375","UANG GW NYANGKUT 2JT TOLONG BANGET URGENT"
"msg_086","GOBLOK LU APLIKASI BANGSATT!!!!!! ⁉️"
"msg_353","urgent banget nih transaksi nyangkut 4jt"
"msg_428","uang gw nyangkut 2jt tolong banget urgent"
"msg_395","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_445","akun di suspend tiba2 padahal baru top up 1jt"
"msg_169","udh 3 hari refund ga masuk2 brengsek"
"msg_219","cara cancel transaksi pending gimana"
"msg_351","  uang gw nyangkut 2jt tolong banget urgent  "
"msg_065","SALDO TIBA2 BERKURANG SENDIRI APLIKASI SAMPAH"
"msg_455","disappointed with the service lately"
"msg_522","min mau tanya limit gopaylater kok ga naik2 ya"
"msg_271","kalo mau upgrade limit harus gimana"
"msg_492","puas sih pake gopay selama ini lancar"
"msg_025","transaksi gagal tapi duit udh kepotong bangsat"
"msg_085","  udh 3 hari refund ga masuk2 brengsek  "
"msg_034","REFUND GW MANA KONTOL UDAH SEMINGGU....."
"msg_172","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_500","kecewa banget sama pelayanan gopay"
"msg_540","fitur cicilan 0% masih ada ga min?"
"msg_210","bisa ga sih naikin limit gw"
"msg_199","anj nih gpey error mulu refund kapan masuk kontol"
"msg_145","top up gagal tapi rekening kepotong tai"
"msg_191","top up gagal tapi rekening kepotong tai"
"msg_187","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_082","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_267","gopay sama ovo bagusan mana ya??????"
"msg_225","kalo mau upgrade limit harus gimana"
"msg_127","  transaksi gagal tapi duit udh kepotong bangsat  "
"msg_021","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_320","  cara cancel transaksi pending gimana  "
"msg_259","  limit transfer gopay berapa sih maksimal  "
"msg_435","urgent banget nih transaksi nyangkut 4jt"
"msg_176","  SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???  "
"msg_324","kalo mau upgrade limit harus gimana"
"msg_554","  ???  "
"msg_032","GOBLOK LU APLIKASI BANGSATT!!!!!!!!!!!"
"msg_399","tolong akun gw di banned ga bisa login urgent"
"msg_377","AKUN GW SUSPEND PADAHAL GA NGAPA2IN!!!"
"msg_244","fitur cicilan 0% masih ada ga min?"
"msg_165","top up gagal tapi rekening kepotong tai"
"msg_097","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_231","fitur cicilan 0% masih ada ga min?"
"msg_371","uang gw nyangkut 2jt tolong banget urgent"
"msg_284","cara cancel transaksi pending gimana"
"msg_365","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_197","transaksi pending terus uang nyangkut bangsat"
"msg_298","limit transfer gopay berapa sih maksimal"
"msg_451","pelayanan mengecewakan sekali ❓"
"msg_335","min request fitur split bill dong"
"msg_147","anj nih gpey error mulu refund kapan masuk kontol"
"msg_495","puas sih pake gopay selama ini lancar"
"msg_030","transaksi gagal tapi duit udh kepotong bangsat"
"msg_020","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_232","bisa ga sih naikin limit gw"
"msg_237","bisa ga top up pake virtual account"
"msg_340","bisa ga sih naikin limit gw??????"
"msg_038","udh 3 hari refund ga masuk2 brengsek!!!!!"
"msg_506","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_509","GOBLOK LU APLIKASI BANGSATT!!!!!!!!!!!"
"msg_533","kalo mau upgrade limit harus gimana"
"msg_141","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_156","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_484","pelayanan mengecewakan sekali"
"msg_241","kalo mau upgrade limit harus gimana"
"msg_035","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???!!!"
"msg_226","limit transfer gopay berapa sih maksimal"
"msg_078","udh 3 hari refund ga masuk2 brengsek"
"msg_162","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_166","GOBLOK LU APLIKASI BANGSATT!!!!!! 😡"
"msg_459","pelayanan mengecewakan sekali 🤬"
"msg_230","  cara top up gopay gimana sih  "
"msg_297","kalo mau upgrade limit harus gimana"
"msg_289","bisa ga top up pake virtual account 🤬"
"msg_238","min mau tanya limit gopaylater kok ga naik2 ya"
"msg_253","cara cancel transaksi pending gimana....."
"msg_091","top up gagal tapi rekening kepotong tai"
"msg_039","top up gagal tapi rekening kepotong tai"
"msg_079","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_309","KALO MAU UPGRADE LIMIT HARUS GIMANA"
"msg_089","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_546","excuse me"
"msg_132","transaksi gagal tapi duit udh kepotong bangsat"
"msg_075","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_513","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_121","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_076","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_464","TOP UP CEPET BANGET MAKASIH GOPAY"
"msg_179","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_100","transaksi gagal tapi duit udh kepotong bangsat"
"msg_334","cara cancel transaksi pending gimana 💢"
"msg_449","  uang nyangkut 1.5jt transaksi gagal urgent min  "
"msg_358","  urgent banget nih transaksi nyangkut 4jt  "
"msg_453","so far so good pake gopay enak 💢"
"msg_531","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_367","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_087","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_171","top up gagal tapi rekening kepotong tai"
"msg_114","  SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???  "
"msg_538","udh 3 hari refund ga masuk2 brengsek"
"msg_466","terima kasih sudah membantu menyelesaikan masalah saya"
"msg_400","akun di suspend tiba2 padahal baru top up 1jt"
"msg_041","anj nih gpey error mulu refund kapan masuk kontol??????"
"msg_269","bisa ga sih naikin limit gw"
"msg_457","kecewa banget sama pelayanan gopay"
"msg_550","  excuse me, i wanna ask bout my tokped order  "
"msg_349","limit transfer gopay berapa sih maksimal???"
"msg_125","GOBLOK LU APLIKASI BANGSATT!!!!!! 🤬"
"msg_055","  udh 3 hari refund ga masuk2 brengsek  "
"msg_440","AKUN KENA SUSPEND UANG DALEM NYA GIMANA....."
"msg_046","transaksi gagal tapi duit udh kepotong bangsat"
"msg_186","transaksi gagal tapi duit udh kepotong bangsat"
"msg_368","tolong akun gw di banned ga bisa login urgent"
"msg_430","uang gw nyangkut 2jt tolong banget urgent"
"msg_525","bisa ga sih naikin limit gw"
"msg_439","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_011","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_362","urgent banget nih transaksi nyangkut 4jt"
"msg_489","  thanks min udh dibantu refund nya masuk  "
"msg_390","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_214","  cara cancel transaksi pending gimana  "
"msg_328","min mau tanya limit gopaylater kok ga naik2 ya??????"
"msg_208","bisa ga top up pake virtual account!!!!!"
"msg_491","thanks min udh dibantu refund nya masuk??????"
"msg_488","top up cepet banget makasih gopay"
"msg_512","top up gagal tapi rekening kepotong tai!!!!!"
"msg_161","anj nih gpey error mulu refund kapan masuk kontol"
"msg_040","  transaksi pending terus uang nyangkut bangsat  "
"msg_236","min request fitur split bill dong"
"msg_010","transaksi pending terus uang nyangkut bangsat"
"msg_224","fitur cicilan 0% masih ada ga min?"
"msg_022","udh 3 hari refund ga masuk2 brengsek"
"msg_204","  bisa ga sih naikin limit gw  "
"msg_037","transaksi gagal tapi duit udh kepotong bangsat??????"
"msg_182","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_343","cara cancel transaksi pending gimana 🤬"
"msg_287","limit transfer gopay berapa sih maksimal"
"msg_257","kalo mau upgrade limit harus gimana"
"msg_545","hello world"
"msg_361","transaksi 5jt pending udh 2 hari urgent banget"
"msg_273","  fitur cicilan 0% masih ada ga min?  "
"msg_195","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_067","saldo ilang 500rb ga ada notif apa2 tolol???"
"msg_090","top up gagal tapi rekening kepotong tai!!!"
"msg_412","tolong akun gw di banned ga bisa login urgent"
"msg_450","tolong akun gw di banned ga bisa login urgent"
"msg_255","gopay sama ovo bagusan mana ya"
"msg_397","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_519","cara cancel transaksi pending gimana"
"msg_168","transaksi pending terus uang nyangkut bangsat!!!!!"
"msg_149","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_131","anj nih gpey error mulu refund kapan masuk kontol"
"msg_071","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_485","terima kasih sudah membantu menyelesaikan masalah saya"
"msg_505","pelayanan mengecewakan sekali"
"msg_155","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_105","transaksi pending terus uang nyangkut bangsat!!!!!"
"msg_542","  excuse me, i wanna ask bout my tokped order  "
"msg_029","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_307","gopay sama ovo bagusan mana ya"
"msg_203","fitur cicilan 0% masih ada ga min?"
"msg_113","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_024","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_158","transaksi gagal tapi duit udh kepotong bangsat"
"msg_342","cara cancel transaksi pending gimana"
"msg_270","cara top up gopay gimana sih"
"msg_250","min request fitur split bill dong"
"msg_304","fitur cicilan 0% masih ada ga min?"
"msg_537","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_539","AKUN KENA SUSPEND UANG DALEM NYA GIMANA"
"msg_146","  SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???  "
"msg_057","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_551","???"
"msg_177","top up gagal tapi rekening kepotong tai"
"msg_494","terima kasih sudah membantu menyelesaikan masalah saya"
"msg_263","bisa ga top up pake virtual account???"
"msg_431","akun di suspend tiba2 padahal baru top up 1jt"
"msg_448","transaksi 5jt pending udh 2 hari urgent banget"
"msg_536","transaksi pending terus uang nyangkut bangsat"
"msg_213","fitur cicilan 0% masih ada ga min???????"
"msg_474","puas sih pake gopay selama ini lancar"
"msg_311","bisa ga sih naikin limit gw!!!!!"
"msg_249","bisa ga top up pake virtual account"
"msg_218","limit transfer gopay berapa sih maksimal"
"msg_339","kalo mau upgrade limit harus gimana"
"msg_227","fitur cicilan 0% masih ada ga min? 😡"
"msg_469","top up cepet banget makasih gopay"
"msg_042","REFUND GW MANA KONTOL UDAH SEMINGGU 💢"
"msg_481","top up cepet banget makasih gopay"
"msg_026","transaksi gagal tapi duit udh kepotong bangsat"
"msg_317","  limit transfer gopay berapa sih maksimal  "
"msg_387","  tolong akun gw di banned ga bisa login urgent  "
"msg_523","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_504","  gopay sama ovo bagusan mana ya  "
"msg_027","transaksi pending terus uang nyangkut bangsat"
"msg_044","top up gagal tapi rekening kepotong tai"
"msg_306","cara cancel transaksi pending gimana"
"msg_291","fitur cicilan 0% masih ada ga min?"
"msg_398","akun di suspend tiba2 padahal baru top up 1jt"
"msg_167","top up gagal tapi rekening kepotong tai"
"msg_370","UANG NYANGKUT 1.5JT TRANSAKSI GAGAL URGENT MIN"
"msg_510","  bisa ga sih naikin limit gw  "
"msg_190","top up gagal tapi rekening kepotong tai"
"msg_081","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_175","saldo ilang 500rb ga ada notif apa2 tolol....."
"msg_233","cara top up gopay gimana sih"
"msg_215","fitur cicilan 0% masih ada ga min?"
"msg_193","saldo ilang 500rb ga ada notif apa2 tolol"
"msg_111","GOBLOK LU APLIKASI BANGSATT!!!!!!"
"msg_272","min request fitur split bill dong"
"msg_383","akun di suspend tiba2 padahal baru top up 1jt"
"msg_047","transaksi gagal tapi duit udh kepotong bangsat???"
"msg_016","udh 3 hari refund ga masuk2 brengsek"
"msg_325","  cara cancel transaksi pending gimana  "
"msg_380","urgent banget nih transaksi nyangkut 4jt"
"msg_073","REFUND GW MANA KONTOL UDAH SEMINGGU??????"
"msg_036","udh 3 hari refund ga masuk2 brengsek"
"msg_206","bisa ga top up pake virtual account"
"msg_475","kecewa banget sama pelayanan gopay"
"msg_290","cara top up gopay gimana sih ⁉️"
"msg_074","saldo tiba2 berkurang sendiri aplikasi sampah"
"msg_446","tolong akun gw di banned ga bisa login urgent"
"msg_470","disappointed with the service lately"
"msg_004","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_498","  top up cepet banget makasih gopay  "
"msg_174","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_159","REFUND GW MANA KONTOL UDAH SEMINGGU"
"msg_493","aplikasi sering error kecewa bgt"
"msg_360","urgent banget nih transaksi nyangkut 4jt 😡"
"msg_140","saldo tiba2 berkurang sendiri aplikasi sampah....."
"msg_093","SALDO GW KEPOTONG ANJING!!!! REFUND KAPAN???"
"msg_015","  top up gagal tapi rekening kepotong tai  "
"msg_137","REFUND GW MANA KONTOL UDAH SEMINGGU 😡"
"msg_356","akun di suspend tiba2 padahal baru top up 1jt"
"msg_425","AKUN GW SUSPEND PADAHAL GA NGAPA2IN!!!"
"msg_503","  REFUND GW MANA KONTOL UDAH SEMINGGU  "
"msg_476","so far so good pake gopay enak"
"msg_312","kalo mau upgrade limit harus gimana"
"msg_014","  udh 3 hari refund ga masuk2 brengsek  "
"msg_286","kalo mau upgrade limit harus gimana"
"msg_330","  fitur cicilan 0% masih ada ga min?  "
"msg_346","fitur cicilan 0% masih ada ga min?"
"msg_315","kalo mau upgrade limit harus gimana???"
"msg_319","limit transfer gopay berapa sih maksimal 🤬"
"msg_420","akun di suspend tiba2 padahal baru top up 1jt"
"msg_393","uang nyangkut 1.5jt transaksi gagal urgent min"
"msg_288","cara cancel transaksi pending gimana"
"msg_497","pelayanan mengecewakan sekali"
"msg_220","limit transfer gopay berapa sih maksimal"
"msg_414","  AKUN GW SUSPEND PADAHAL GA NGAPA2IN!!!  "
"msg_116","REFUND GW MANA KONTOL UDAH SEMINGGU??????"
